O54943,PER2_MOUSE,Period circadian protein homolog 2 (mPER2) (Circadian clock protein PERIOD 2)
O55013,TPPC3_MOUSE,Trafficking protein particle complex subunit 3 (BET3 homolog)
O55028,BCKD_MOUSE,"Branched-chain alpha-ketoacid dehydrogenase kinase (BCKDH kinase) (BCKDHKIN) (BDK) (EC 2.7.11.1) ([3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial) (EC 2.7.11.4)"
O55074,AKA7A_MOUSE,A-kinase anchor protein 7 isoform alpha (AKAP-7 isoform alpha) (A-kinase anchor protein 18) (AKAP-18) (A-kinase anchor protein 9 kDa) (AKAP 9) (Protein kinase A-anchoring protein 7 isoform alpha) (PRKA7 isoform alpha)
O55091,IMPCT_MOUSE,Protein IMPACT (Imprinted and ancient gene protein)
O55102,BL1S1_MOUSE,Biogenesis of lysosome-related organelles complex 1 subunit 1 (BLOC-1 subunit 1) (GCN5-like protein 1) (Protein acetyltransferase BLOC1S1) (EC 2.3.1.-)
O55203,LDB2_MOUSE,LIM domain-binding protein 2 (LDB-2) (Carboxyl-terminal LIM domain-binding protein 1) (CLIM-1) (LIM domain-binding factor CLIM1)
O55222,ILK_MOUSE,Scaffold protein ILK (ILK-1) (ILK-2) (Inactive integrin-linked kinase) (p59ILK)
O55229,CHKB_MOUSE,Choline/ethanolamine kinase (Choline kinase beta) (CK) (CKB) (EC 2.7.1.32) (Ethanolamine kinase) (EK) (EC 2.7.1.82) (choline/ethanolamine kinase beta) (CKEKB)
O70293,GRK6_MOUSE,G protein-coupled receptor kinase 6 (EC 2.7.11.16) (G protein-coupled receptor kinase GRK6)
O88286,WIZ_MOUSE,Protein Wiz (Widely-interspaced zinc finger-containing protein)
O88319,NTR1_MOUSE,Neurotensin receptor type 1 (NT-R-1) (NTR1)
O88324,CD83_MOUSE,CD83 antigen (mCD83) (CD antigen CD83)
O88342,WDR1_MOUSE,WD repeat-containing protein 1 (Actin-interacting protein 1) (AIP1)
O88447,KLC1_MOUSE,Kinesin light chain 1 (KLC 1)
O88495,MTR1L_MOUSE,Melatonin-related receptor (G protein-coupled receptor 50) (H9)
O88502,PDE8A_MOUSE,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A (MmPDE8) (EC 3.1.4.53)"
O88536,FPR2_MOUSE,Formyl peptide receptor 2 (Formylpeptide receptor-related sequence 2) (Lipoxin A4 receptor-like protein) (N-formylpeptide receptor-like 2)
O88559,MEN1_MOUSE,Menin
O88561,S27A3_MOUSE,Long-chain fatty acid transport protein 3 (FATP-3) (Fatty acid transport protein 3) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain-fatty-acid--CoA ligase) (EC 6.2.1.3) (Solute carrier family 27 member 3) (Very long-chain acyl-CoA synthetase homolog 3) (VLCS-3) (EC 6.2.1.-)
O88574,SAP30_MOUSE,Histone deacetylase complex subunit SAP30 (30 kDa Sin3-associated polypeptide) (Sin3 corepressor complex subunit SAP30) (Sin3-associated polypeptide p30)
O88602,CCG2_MOUSE,Voltage-dependent calcium channel gamma-2 subunit (Neuronal voltage-gated calcium channel gamma-2 subunit) (Stargazin) (Transmembrane AMPAR regulatory protein gamma-2) (TARP gamma-2)
O88609,LMX1B_MOUSE,LIM homeobox transcription factor 1-beta (LIM/homeobox protein 1.2) (LMX-1.2) (LIM/homeobox protein LMX1B)
O88653,LTOR3_MOUSE,Ragulator complex protein LAMTOR3 (Late endosomal/lysosomal adaptor and MAPK and MTOR activator 3) (MEK-binding partner 1) (Mp1) (Mitogen-activated protein kinase kinase 1-interacting protein 1) (Mitogen-activated protein kinase scaffold protein 1)
O88746,TOM1_MOUSE,Target of Myb1 membrane trafficking protein (Target of Myb protein 1)
O88845,AKA10_MOUSE,"A-kinase anchor protein 10, mitochondrial (AKAP-10) (Dual specificity A kinase-anchoring protein 2) (D-AKAP-2) (Protein kinase A-anchoring protein 10) (PRKA10)"
O88878,ZFAN5_MOUSE,AN1-type zinc finger protein 5 (Zinc finger A20 domain-containing protein 2) (Zinc finger protein 216)
O88983,STX8_MOUSE,Syntaxin-8 (Syntaxin-like protein 3I35)
O89033,CDC6_MOUSE,Cell division control protein 6 homolog (CDC6-related protein) (p62(cdc6))
P00397,COX1_MOUSE,Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)
P00520,ABL1_MOUSE,Tyrosine-protein kinase ABL1 (EC 2.7.10.2) (Abelson murine leukemia viral oncogene homolog 1) (Abelson tyrosine-protein kinase 1) (Proto-oncogene c-Abl) (p150)
P00756,K1KB3_MOUSE,Kallikrein 1-related peptidase b3 (EC 3.4.21.35) (7S nerve growth factor gamma chain) (Gamma-NGF) (Glandular kallikrein K3) (mGK-3) (Tissue kallikrein-3) [Cleaved into: Nerve growth factor gamma chain 1; Nerve growth factor gamma chain 2]
P00860,DCOR_MOUSE,Ornithine decarboxylase (ODC) (EC 4.1.1.17)
P01942,HBA_MOUSE,Hemoglobin subunit alpha (Alpha-globin) (Hemoglobin alpha chain) [Cleaved into: Hemopressin]
P02535,K1C10_MOUSE,"Keratin, type I cytoskeletal 10 (56 kDa cytokeratin) (Cytokeratin-10) (CK-10) (Keratin, type I cytoskeletal 59 kDa) (Keratin-10) (K10)"
P03911,NU4M_MOUSE,NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)
P03995,GFAP_MOUSE,Glial fibrillary acidic protein (GFAP)
P04095,PR2C2_MOUSE,Prolactin-2C2 (Mitogen-regulated protein 1) (Proliferin-1)
P04919,B3AT_MOUSE,Band 3 anion transport protein (Anion exchange protein 1) (AE 1) (Anion exchanger 1) (MEB3) (Solute carrier family 4 member 1) (CD antigen CD233)
P05201,AATC_MOUSE,"Aspartate aminotransferase, cytoplasmic (cAspAT) (EC 2.6.1.1) (EC 2.6.1.3) (Cysteine aminotransferase, cytoplasmic) (Cysteine transaminase, cytoplasmic) (cCAT) (Glutamate oxaloacetate transaminase 1) (Transaminase A)"
P06797,CATL1_MOUSE,Procathepsin L (EC 3.4.22.15) (Cathepsin L1) (Major excreted protein) (MEP) (p39 cysteine proteinase) [Cleaved into: Cathepsin L; Cathepsin L heavy chain; Cathepsin L light chain]
P06803,PIM1_MOUSE,Serine/threonine-protein kinase pim-1 (EC 2.7.11.1)
P06909,CFAH_MOUSE,Complement factor H (Protein beta-1-H)
P07356,ANXA2_MOUSE,Annexin A2 (Annexin II) (Annexin-2) (Calpactin I heavy chain) (Calpactin-1 heavy chain) (Chromobindin-8) (Lipocortin II) (Placental anticoagulant protein IV) (PAP-IV) (Protein I) (p36)
P07724,ALBU_MOUSE,Albumin
P08228,SODC_MOUSE,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)
P09450,JUNB_MOUSE,Transcription factor JunB (MyD21) (Transcription factor AP-1 subunit JunB)
P09528,FRIH_MOUSE,"Ferritin heavy chain (Ferritin H subunit) (EC 1.16.3.1) [Cleaved into: Ferritin heavy chain, N-terminally processed]"
P09581,CSF1R_MOUSE,Macrophage colony-stimulating factor 1 receptor (CSF-1 receptor) (CSF-1-R) (CSF-1R) (M-CSF-R) (EC 2.7.10.1) (Proto-oncogene c-Fms) (CD antigen CD115)
P0C7T6,ATX1L_MOUSE,Ataxin-1-like (Brother of ataxin-1)
P10605,CATB_MOUSE,Cathepsin B (EC 3.4.22.1) (Cathepsin B1) [Cleaved into: Cathepsin B light chain; Cathepsin B heavy chain]
P10852,4F2_MOUSE,Amino acid transporter heavy chain SLC3A2 (4F2 cell-surface antigen heavy chain) (4F2hc) (Solute carrier family 3 member 2) (CD antigen CD98)
P11031,TCP4_MOUSE,Activated RNA polymerase II transcriptional coactivator p15 (Positive cofactor 4) (PC4) (SUB1 homolog) (Single-stranded DNA-binding protein p9) (p14)
P11627,L1CAM_MOUSE,Neural cell adhesion molecule L1 (N-CAM-L1) (NCAM-L1) (CD antigen CD171)
P11672,NGAL_MOUSE,Neutrophil gelatinase-associated lipocalin (NGAL) (Lipocalin-2) (Oncogene 24p3) (24p3) (SV-40-induced 24p3 protein) (Siderocalin LCN2) (p25)
P11798,KCC2A_MOUSE,Calcium/calmodulin-dependent protein kinase type II subunit alpha (CaM kinase II subunit alpha) (CaMK-II subunit alpha) (EC 2.7.11.17)
P12023,A4_MOUSE,Amyloid-beta precursor protein (ABPP) (APP) (Alzheimer disease amyloid A4 protein homolog) (Alzheimer disease amyloid protein) (Amyloid precursor protein) (Amyloid-beta (A4) precursor protein) (Amyloid-beta A4 protein) (Amyloidogenic glycoprotein) (AG) [Cleaved into: N-APP; Soluble APP-alpha (S-APP-alpha); Soluble APP-beta (S-APP-beta); C99 (APP-C99) (Beta-secretase C-terminal fragment) (Beta-CTF); Amyloid-beta protein 42 (Abeta42) (Beta-APP42); Amyloid-beta protein 40 (Abeta40) (Beta-APP40); C83 (Alpha-secretase C-terminal fragment) (Alpha-CTF); P3(42); P3(40); C80; Gamma-secretase C-terminal fragment 59 (APP-C59) (Amyloid intracellular domain 59) (AID(59)) (Gamma-CTF(59)); Gamma-secretase C-terminal fragment 57 (APP-C57) (Amyloid intracellular domain 57) (AID(57)) (Gamma-CTF(57)); Gamma-secretase C-terminal fragment 50 (Amyloid intracellular domain 50) (AID(50)) (Gamma-CTF(50)); C31]
P13439,UMPS_MOUSE,Uridine 5'-monophosphate synthase (UMP synthase) [Includes: Orotate phosphoribosyltransferase (OPRTase) (EC 2.4.2.10); Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23) (OMPdecase)]
P14131,RS16_MOUSE,Small ribosomal subunit protein uS9 (40S ribosomal protein S16)
P14206,RSSA_MOUSE,Small ribosomal subunit protein uS2 (37 kDa laminin receptor precursor) (37LRP) (37 kDa oncofetal antigen) (37/67 kDa laminin receptor) (LRP/LR) (40S ribosomal protein SA) (67 kDa laminin receptor) (67LR) (Laminin receptor 1) (LamR) (Laminin-binding protein precursor p40) (LBP/p40) (OFA/iLRP)
P14602,HSPB1_MOUSE,Heat shock protein beta-1 (HspB1) (Growth-related 25 kDa protein) (Heat shock 25 kDa protein) (HSP 25) (Heat shock 27 kDa protein) (HSP 27) (p25)
P14733,LMNB1_MOUSE,Lamin-B1
P15066,JUND_MOUSE,Transcription factor JunD (Transcription factor AP-1 subunit JunD)
P15388,KCNC1_MOUSE,Voltage-gated potassium channel KCNC1 (NGK2) (Potassium voltage-gated channel subfamily C member 1) (Voltage-gated potassium channel subunit Kv3.1) (Voltage-gated potassium channel subunit Kv4)
P16951,ATF2_MOUSE,Cyclic AMP-dependent transcription factor ATF-2 (cAMP-dependent transcription factor ATF-2) (Activating transcription factor 2) (MXBP protein) (cAMP response element-binding protein CRE-BP1)
P17427,AP2A2_MOUSE,AP-2 complex subunit alpha-2 (100 kDa coated vesicle protein C) (Adaptor protein complex AP-2 subunit alpha-2) (Adaptor-related protein complex 2 subunit alpha-2) (Alpha-adaptin C) (Alpha2-adaptin) (Clathrin assembly protein complex 2 alpha-C large chain) (Plasma membrane adaptor HA2/AP2 adaptin alpha C subunit)
P17751,TPIS_MOUSE,Triosephosphate isomerase (TIM) (EC 5.3.1.1) (Methylglyoxal synthase) (EC 4.2.3.3) (Triose-phosphate isomerase)
P18581,CTR2_MOUSE,Cationic amino acid transporter 2 (CAT-2) (CAT2) (20.5) (Low affinity cationic amino acid transporter 2) (Solute carrier family 7 member 2) (T-cell early activation protein) (TEA)
P18653,KS6A1_MOUSE,Ribosomal protein S6 kinase alpha-1 (S6K-alpha-1) (EC 2.7.11.1) (90 kDa ribosomal protein S6 kinase 1) (p90-RSK 1) (p90RSK1) (p90S6K) (MAP kinase-activated protein kinase 1a) (MAPK-activated protein kinase 1a) (MAPKAP kinase 1a) (MAPKAPK-1a) (Ribosomal S6 kinase 1) (RSK-1)
P19246,NFH_MOUSE,Neurofilament heavy polypeptide (NF-H) (200 kDa neurofilament protein) (Neurofilament triplet H protein)
P19324,SERPH_MOUSE,Serpin H1 (47 kDa heat shock protein) (Collagen-binding protein) (Colligin) (Serine protease inhibitor J6)
P20029,BIP_MOUSE,Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)
P20065,TYB4_MOUSE,Thymosin beta-4 (T beta 4) [Cleaved into: Hemoregulatory peptide AcSDKP (N-acetyl-SDKP) (AcSDKP) (Seraspenide)]
P20444,KPCA_MOUSE,Protein kinase C alpha type (PKC-A) (PKC-alpha) (EC 2.7.11.13)
P21440,MDR3_MOUSE,Phosphatidylcholine translocator ABCB4 (EC 7.6.2.1) (ATP-binding cassette sub-family B member 4) (Multidrug resistance protein 2) (Multidrug resistance protein 3) (P-glycoprotein 2) (P-glycoprotein 3)
P21460,CYTC_MOUSE,Cystatin-C (Cystatin-3)
P21619,LMNB2_MOUSE,Lamin-B2
P21803,FGFR2_MOUSE,Fibroblast growth factor receptor 2 (FGFR-2) (EC 2.7.10.1) (Keratinocyte growth factor receptor) (KGFR) (CD antigen CD332)
P21836,ACES_MOUSE,Acetylcholinesterase (AChE) (EC 3.1.1.7)
P22682,CBL_MOUSE,E3 ubiquitin-protein ligase CBL (EC 2.3.2.27) (Casitas B-lineage lymphoma proto-oncogene) (Proto-oncogene c-Cbl) (RING-type E3 ubiquitin transferase CBL) (Signal transduction protein CBL)
P22723,GBRG2_MOUSE,Gamma-aminobutyric acid receptor subunit gamma-2 (GABA(A) receptor subunit gamma-2) (GABAAR subunit gamma-2)
P23198,CBX3_MOUSE,Chromobox protein homolog 3 (Heterochromatin protein 1 homolog gamma) (HP1 gamma) (M32) (Modifier 2 protein)
P23506,PIMT_MOUSE,Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PIMT) (EC 2.1.1.77) (L-isoaspartyl protein carboxyl methyltransferase) (Protein L-isoaspartyl/D-aspartyl methyltransferase) (Protein-beta-aspartate methyltransferase)
P23591,FCL_MOUSE,"GDP-L-fucose synthase (EC 1.1.1.271) (GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase-4-reductase) (Protein FX) (Red cell NADP(H)-binding protein) (Transplantation antigen P35B) (Tum-P35B antigen)"
P23804,MDM2_MOUSE,E3 ubiquitin-protein ligase Mdm2 (EC 2.3.2.27) (Double minute 2 protein) (Oncoprotein Mdm2) (RING-type E3 ubiquitin transferase Mdm2) (p53-binding protein Mdm2)
P23819,GRIA2_MOUSE,"Glutamate receptor 2 (GluR-2) (AMPA-selective glutamate receptor 2) (GluR-B) (GluR-K2) (Glutamate receptor ionotropic, AMPA 2)"
P23953,EST1C_MOUSE,Carboxylesterase 1C (EC 3.1.1.1) (Liver carboxylesterase N) (Lung surfactant convertase) (PES-N)
P24270,CATA_MOUSE,Catalase (EC 1.11.1.6)
P24547,IMDH2_MOUSE,Inosine-5'-monophosphate dehydrogenase 2 (IMP dehydrogenase 2) (IMPD 2) (IMPDH 2) (EC 1.1.1.205) (IMPDH-II)
P25799,NFKB1_MOUSE,Nuclear factor NF-kappa-B p105 subunit (DNA-binding factor KBF1) (EBP-1) (NF-kappa-B1 p84/NF-kappa-B1 p98) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1) [Cleaved into: Nuclear factor NF-kappa-B p50 subunit]
P25911,LYN_MOUSE,Tyrosine-protein kinase Lyn (EC 2.7.10.2) (V-yes-1 Yamaguchi sarcoma viral related oncogene homolog) (p53Lyn) (p56Lyn)
P26039,TLN1_MOUSE,Talin-1
P26041,MOES_MOUSE,Moesin (Membrane-organizing extension spike protein)
P26043,RADI_MOUSE,Radixin (ESP10)
P26048,GBRA2_MOUSE,Gamma-aminobutyric acid receptor subunit alpha-2 (GABA(A) receptor subunit alpha-2) (GABAAR subunit alpha-2)
P26618,PGFRA_MOUSE,Platelet-derived growth factor receptor alpha (PDGF-R-alpha) (PDGFR-alpha) (EC 2.7.10.1) (Alpha platelet-derived growth factor receptor) (Alpha-type platelet-derived growth factor receptor) (CD140 antigen-like family member A) (Platelet-derived growth factor alpha receptor) (CD antigen CD140a)
P27005,S10A8_MOUSE,Protein S100-A8 (Calgranulin-A) (Chemotactic cytokine CP-10) (Leukocyte L1 complex light chain) (Migration inhibitory factor-related protein 8) (MRP-8) (p8) (Pro-inflammatory S100 cytokine) (S100 calcium-binding protein A8)
P27048,RSMB_MOUSE,Small nuclear ribonucleoprotein-associated protein B (snRNP-B) (snRPB) (Sm protein B) (Sm-B) (SmB)
P28028,BRAF_MOUSE,Serine/threonine-protein kinase B-raf (EC 2.7.11.1) (Proto-oncogene B-Raf)
P28571,SC6A9_MOUSE,Sodium- and chloride-dependent glycine transporter 1 (GlyT-1) (GlyT1) (Solute carrier family 6 member 9)
P28650,PURA1_MOUSE,"Adenylosuccinate synthetase isozyme 1 (AMPSase 1) (AdSS 1) (EC 6.3.4.4) (Adenylosuccinate synthetase like 1) (Adenylosuccinate synthetase, basic isozyme) (Adenylosuccinate synthetase, muscle isozyme) (M-type adenylosuccinate synthetase) (IMP--aspartate ligase 1)"
P28658,ATX10_MOUSE,Ataxin-10 (Brain protein E46) (Spinocerebellar ataxia type 10 protein homolog)
P28659,CELF1_MOUSE,CUGBP Elav-like family member 1 (CELF-1) (50 kDa nuclear polyadenylated RNA-binding protein) (Brain protein F41) (Bruno-like protein 2) (CUG triplet repeat RNA-binding protein 1) (CUG-BP1) (CUG-BP- and ETR-3-like factor 1) (Deadenylation factor CUG-BP) (Deadenylation factor EDEN-BP) (Embryo deadenylation element-binding protein homolog) (EDEN-BP homolog) (RNA-binding protein BRUNOL-2)
P28660,NCKP1_MOUSE,Nck-associated protein 1 (NAP 1) (Brain protein H19) (MH19) (Membrane-associated protein HEM-2) (p125Nap1)
P28665,MUG1_MOUSE,Murinoglobulin-1 (MuG1)
P30275,KCRU_MOUSE,"Creatine kinase U-type, mitochondrial (EC 2.7.3.2) (Acidic-type mitochondrial creatine kinase) (Mia-CK) (Ubiquitous mitochondrial creatine kinase) (U-MtCK)"
P30558,PAR1_MOUSE,Proteinase-activated receptor 1 (PAR-1) (Thrombin receptor)
P31001,DESM_MOUSE,Desmin
P31313,HXC11_MOUSE,Homeobox protein Hox-C11 (Homeobox protein Hox-3.7)
P31360,PO3F2_MOUSE,"POU domain, class 3, transcription factor 2 (Brain-specific homeobox/POU domain protein 2) (Brain-2) (Brn-2) (Nervous system-specific octamer-binding transcription factor N-Oct-3) (Octamer-binding protein 7) (Oct-7) (Octamer-binding transcription factor 7) (OTF-7)"
P31650,S6A11_MOUSE,Sodium- and chloride-dependent GABA transporter 3 (GAT-3) (Sodium- and chloride-dependent GABA transporter 4) (GAT-4) (Solute carrier family 6 member 11)
P35279,RAB6A_MOUSE,Ras-related protein Rab-6A (Rab-6) (EC 3.6.5.2)
P35505,FAAA_MOUSE,Fumarylacetoacetase (FAA) (EC 3.7.1.2) (Beta-diketonase) (Fumarylacetoacetate hydrolase)
P35569,IRS1_MOUSE,Insulin receptor substrate 1 (IRS-1)
P35689,ERCC5_MOUSE,DNA excision repair protein ERCC-5 (EC 3.1.-.-) (DNA repair protein complementing XP-G cells homolog) (Xeroderma pigmentosum group G-complementing protein homolog)
P36552,HEM6_MOUSE,"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial (COX) (Coprogen oxidase) (Coproporphyrinogenase) (EC 1.3.3.3)"
P37040,NCPR_MOUSE,NADPH--cytochrome P450 reductase (CPR) (P450R) (EC 1.6.2.4)
P38647,HSPA9_MOUSE,"Stress-70 protein, mitochondrial (EC 3.6.4.10) (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9) (Mortalin) (Peptide-binding protein 74) (PBP74) (p66 MOT)"
P39053,DYN1_MOUSE,Dynamin-1 (EC 3.6.5.5) (Dynamin) (Dynamin I)
P39447,ZO1_MOUSE,Tight junction protein 1 (Tight junction protein ZO-1) (Zona occludens protein 1) (Zonula occludens protein 1)
P40645,SOX6_MOUSE,Transcription factor SOX-6 (SOX-LZ)
P40646,SOX7_MOUSE,Transcription factor SOX-7 (mSOX7)
P41233,ABCA1_MOUSE,Phospholipid-transporting ATPase ABCA1 (EC 7.6.2.1) (ATP-binding cassette sub-family A member 1) (ATP-binding cassette transporter 1) (ABC-1) (ATP-binding cassette 1)
P41593,PTH1R_MOUSE,Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)
P42859,HD_MOUSE,"Huntingtin (Huntington disease protein homolog) (HD protein homolog) [Cleaved into: Huntingtin, myristoylated N-terminal fragment]"
P43028,GDF6_MOUSE,Growth/differentiation factor 6 (GDF-6) (Bone morphogenetic protein 13) (BMP-13) (Growth/differentiation factor 16)
P43346,DCK_MOUSE,Deoxycytidine kinase (dCK) (EC 2.7.1.74) (Deoxyadenosine kinase) (EC 2.7.1.76) (Deoxyguanosine kinase) (EC 2.7.1.113)
P46662,MERL_MOUSE,Merlin (Moesin-ezrin-radixin-like protein) (Neurofibromin-2) (Schwannomin)
P46664,PURA2_MOUSE,"Adenylosuccinate synthetase isozyme 2 (AMPSase 2) (AdSS 2) (EC 6.3.4.4) (Adenylosuccinate synthetase, acidic isozyme) (Adenylosuccinate synthetase, liver isozyme) (L-type adenylosuccinate synthetase) (IMP--aspartate ligase 2)"
P47759,NSG2_MOUSE,Neuronal vesicle trafficking-associated protein 2 (Neuron-specific protein family member 2) (Protein 8.5) (Protein p19)
P47811,MK14_MOUSE,Mitogen-activated protein kinase 14 (MAP kinase 14) (MAPK 14) (EC 2.7.11.24) (CRK1) (Mitogen-activated protein kinase p38 alpha) (MAP kinase p38 alpha)
P47857,PFKAM_MOUSE,"ATP-dependent 6-phosphofructokinase, muscle type (ATP-PFK) (PFK-M) (EC 2.7.1.11) (6-phosphofructokinase type A) (Phosphofructo-1-kinase isozyme A) (PFK-A) (Phosphohexokinase)"
P47911,RL6_MOUSE,Large ribosomal subunit protein eL6 (60S ribosomal protein L6) (TAX-responsive enhancer element-binding protein 107) (TAXREB107)
P47931,FST_MOUSE,Follistatin (FS) (Activin-binding protein)
P47963,RL13_MOUSE,Large ribosomal subunit protein eL13 (60S ribosomal protein L13) (A52)
P48453,PP2BB_MOUSE,Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform (EC 3.1.3.16) (CAM-PRP catalytic subunit) (Calmodulin-dependent calcineurin A subunit beta isoform) (CNA beta)
P48455,PP2BC_MOUSE,"Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform (EC 3.1.3.16) (CAM-PRP catalytic subunit) (Calcineurin, testis-specific catalytic subunit) (Calmodulin-dependent calcineurin A subunit gamma isoform)"
P48542,KCNJ6_MOUSE,"G protein-activated inward rectifier potassium channel 2 (GIRK-2) (Inward rectifier K(+) channel Kir3.2) (Potassium channel, inwardly rectifying subfamily J member 6)"
P48758,CBR1_MOUSE,"Carbonyl reductase [NADPH] 1 (EC 1.1.1.184) (15-hydroxyprostaglandin dehydrogenase [NADP(+)]) (EC 1.1.1.196, EC 1.1.1.197) (20-beta-hydroxysteroid dehydrogenase) (Alcohol dehydrogenase [NAD(P)+] CBR1) (EC 1.1.1.71) (NADPH-dependent carbonyl reductase 1) (Prostaglandin 9-ketoreductase) (PG-9-KR) (Prostaglandin-E(2) 9-reductase) (EC 1.1.1.189)"
P48962,ADT1_MOUSE,"ADP/ATP translocase 1 (ADP,ATP carrier protein 1) (ADP,ATP carrier protein, heart/skeletal muscle isoform T1) (Adenine nucleotide translocator 1) (ANT 1) (Solute carrier family 25 member 4)"
P48986,NDF6_MOUSE,Neurogenic differentiation factor 6 (NeuroD6) (Helix-loop-helix protein mATH-2) (mATH2) (Protein NEX-1) (Protein atonal homolog 2)
P49446,PTPRE_MOUSE,Receptor-type tyrosine-protein phosphatase epsilon (Protein-tyrosine phosphatase epsilon) (R-PTP-epsilon) (EC 3.1.3.48)
P50171,DHB8_MOUSE,(3R)-3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.n12) (17-beta-hydroxysteroid dehydrogenase 8) (17-beta-HSD 8) (3-ketoacyl-[acyl-carrier-protein] reductase alpha subunit) (KAR alpha subunit) (3-oxoacyl-[acyl-carrier-protein] reductase) (Estradiol 17-beta-dehydrogenase 8) (EC 1.1.1.62) (Protein Ke6) (Ke-6) (Testosterone 17-beta-dehydrogenase 8) (EC 1.1.1.239)
P50396,GDIA_MOUSE,Rab GDP dissociation inhibitor alpha (Rab GDI alpha) (Guanosine diphosphate dissociation inhibitor 1) (GDI-1)
P50481,LHX3_MOUSE,LIM/homeobox protein Lhx3 (LIM homeobox protein 3) (Homeobox protein LIM-3) (Homeobox protein P-LIM)
P50571,GBRB1_MOUSE,Gamma-aminobutyric acid receptor subunit beta-1 (GABA(A) receptor subunit beta-1) (GABAAR subunit beta-1)
P51141,DVL1_MOUSE,Segment polarity protein dishevelled homolog DVL-1 (Dishevelled-1) (DSH homolog 1)
P51163,HEM4_MOUSE,Uroporphyrinogen-III synthase (UROIIIS) (UROS) (EC 4.2.1.75) (Hydroxymethylbilane hydrolyase [cyclizing]) (Uroporphyrinogen-III cosynthase)
P51174,ACADL_MOUSE,"Long-chain specific acyl-CoA dehydrogenase, mitochondrial (LCAD) (EC 1.3.8.8)"
P51448,RORA_MOUSE,Nuclear receptor ROR-alpha (Nuclear receptor RZR-alpha) (Nuclear receptor subfamily 1 group F member 1) (RAR-related orphan receptor A) (Retinoid-related orphan receptor-alpha)
P51830,ADCY9_MOUSE,Adenylate cyclase type 9 (EC 4.6.1.1) (ATP pyrophosphate-lyase 9) (Adenylate cyclase type IX) (Adenylyl cyclase 9) (AC9) (Adenylyl cyclase type 10) (ACTP10)
P51880,FABP7_MOUSE,"Fatty acid-binding protein, brain (Brain lipid-binding protein) (BLBP) (Brain-type fatty acid-binding protein) (B-FABP) (Fatty acid-binding protein 7)"
P51906,EAA3_MOUSE,Excitatory amino acid transporter 3 (Excitatory amino-acid carrier 1) (Sodium-dependent glutamate/aspartate transporter 3) (Solute carrier family 1 member 1)
P52760,RIDA_MOUSE,2-iminobutanoate/2-iminopropanoate deaminase (EC 3.5.99.10) (Heat-responsive protein 12) (Reactive intermediate imine deaminase A homolog) (Translation inhibitor L-PSP ribonuclease)
P53612,PGTB2_MOUSE,Geranylgeranyl transferase type-2 subunit beta (EC 2.5.1.60) (Geranylgeranyl transferase type II subunit beta) (GGTase-II-beta) (Rab geranyl-geranyltransferase subunit beta) (Rab GG transferase beta) (Rab GGTase beta) (Rab geranylgeranyltransferase subunit beta) (Type II protein geranyl-geranyltransferase subunit beta)
P54071,IDHP_MOUSE,"Isocitrate dehydrogenase [NADP], mitochondrial (IDH) (EC 1.1.1.42) (ICD-M) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)"
P54310,LIPS_MOUSE,Hormone-sensitive lipase (HSL) (EC 3.1.1.79) (Monoacylglycerol lipase LIPE) (EC 3.1.1.23) (Retinyl ester hydrolase) (REH)
P54726,RD23A_MOUSE,UV excision repair protein RAD23 homolog A (HR23A) (mHR23A)
P54731,FAF1_MOUSE,FAS-associated factor 1
P54754,EPHB3_MOUSE,Ephrin type-B receptor 3 (EC 2.7.10.1) (Developmental kinase 5) (mDK-5) (Tyrosine-protein kinase receptor SEK-4)
P54830,PTN5_MOUSE,Tyrosine-protein phosphatase non-receptor type 5 (EC 3.1.3.48) (Neural-specific protein-tyrosine phosphatase) (Striatum-enriched protein-tyrosine phosphatase) (STEP)
P55066,NCAN_MOUSE,Neurocan core protein (Chondroitin sulfate proteoglycan 3)
